95  -8.5200300000E+00  -8.3787200000E+00  -1.4277300000E+00  -1.3955200000E+00   2.9108200000E+00   3.3836200000E+00   6.1135800000E+00   7.3904200000E+00   1.2309610000E+01
96  -8.4685300000E+00  -8.2962600000E+00  -1.6667800000E+00  -1.6522200000E+00   2.9385500000E+00   3.3443200000E+00   6.2085500000E+00   7.6032600000E+00   1.2449880000E+01
97  -8.4180500000E+00  -8.2091600000E+00  -1.9043500000E+00  -1.8945100000E+00   2.9675100000E+00   3.3011800000E+00   6.2981100000E+00   7.8085400000E+00   1.2575090000E+01
98  -8.3695000000E+00  -8.1175000000E+00  -2.1516200000E+00  -2.1097700000E+00   2.9976200000E+00   3.2540300000E+00   6.3829300000E+00   8.0060200000E+00   1.2682580000E+01
99  -8.3238900000E+00  -8.0213500000E+00  -2.3938000000E+00  -2.3113600000E+00   3.0288000000E+00   3.2027000000E+00   6.4636100000E+00   8.1954800000E+00   1.2769890000E+01
100  -8.2823000000E+00  -7.9208000000E+00  -2.6306600000E+00  -2.4980900000E+00   3.0609600000E+00   3.1470200000E+00   6.5406700000E+00   8.3767700000E+00   1.2834810000E+01
101  -8.2458700000E+00  -7.8159300000E+00  -2.8619800000E+00  -2.6687200000E+00   3.0868700000E+00   3.0940200000E+00   6.6145500000E+00   8.5497400000E+00   1.2875390000E+01
102  -8.2157500000E+00  -7.7068400000E+00  -3.0875700000E+00  -2.8220600000E+00   3.0221100000E+00   3.1278700000E+00   6.6856500000E+00   8.7143000000E+00   1.2890010000E+01
103  -8.1930400000E+00  -7.5936100000E+00  -3.3072400000E+00  -2.9569800000E+00   2.9526500000E+00   3.1624100000E+00   6.7542600000E+00   8.8704000000E+00   1.2877340000E+01
104  -8.1787500000E+00  -7.4763700000E+00  -3.5208300000E+00  -3.0725100000E+00   2.8783800000E+00   3.1975500000E+00   6.8206600000E+00   9.0180100000E+00   1.2836430000E+01
105  -8.1737200000E+00  -7.3552300000E+00  -3.7281700000E+00  -3.1678400000E+00   2.7992700000E+00   3.2331700000E+00   6.8850400000E+00   9.1571600000E+00   1.2766710000E+01
106  -8.1785600000E+00  -7.2303100000E+00  -3.9291300000E+00  -3.2424700000E+00   2.7152600000E+00   3.2691600000E+00   6.9475700000E+00   9.2879100000E+00   1.2667970000E+01
107  -8.1935600000E+00  -7.1017500000E+00  -4.1235800000E+00  -3.2962100000E+00   2.6263600000E+00   3.3054000000E+00   7.0083600000E+00   9.4103400000E+00   1.2540440000E+01
108  -8.2186800000E+00  -6.9697000000E+00  -4.3114000000E+00  -3.3292600000E+00   2.5325700000E+00   3.3418000000E+00   7.0675000000E+00   9.5246000000E+00   1.2384710000E+01
109  -8.2535300000E+00  -6.8343100000E+00  -4.4924900000E+00  -3.3421900000E+00   2.4339500000E+00   3.3782100000E+00   7.1250400000E+00   9.6308400000E+00   1.2201790000E+01
110  -8.2974100000E+00  -6.6957600000E+00  -4.6667500000E+00  -3.3359000000E+00   2.3305900000E+00   3.4145300000E+00   7.1809800000E+00   9.7292500000E+00   1.1993060000E+01
111  -8.3493500000E+00  -6.5542500000E+00  -4.8341100000E+00  -3.3116000000E+00   2.2226000000E+00   3.4506200000E+00   7.2353200000E+00   9.8200700000E+00   1.1760270000E+01
112  -8.4082100000E+00  -6.4099700000E+00  -4.9944900000E+00  -3.2707200000E+00   2.1101300000E+00   3.4863800000E+00   7.2880100000E+00   9.9035600000E+00   1.1505500000E+01
113  -8.4727000000E+00  -6.2631700000E+00  -5.1478400000E+00  -3.2148500000E+00   1.9933700000E+00   3.5216600000E+00   7.3389600000E+00   9.9799700000E+00   1.1231130000E+01
