-73.96 -38.891 -38.193 -37.868 -5.395 -2.479 0.675 6.029 -1.66 5.64 10.774 14.56
-73.962 -38.899 -38.182 -37.847 -5.477 -2.6 0.798 6.052 -1.474 5.459 10.812 14.263
-73.964 -38.907 -38.172 -37.828 -5.558 -2.713 0.926 6.074 -1.287 5.276 10.848 13.974
-73.966 -38.915 -38.162 -37.81 -5.637 -2.819 1.058 6.095 -1.1 5.089 10.882 13.692
-73.968 -38.922 -38.153 -37.792 -5.713 -2.917 1.191 6.115 -0.912 4.901 10.915 13.421
-73.97 -38.929 -38.144 -37.776 -5.785 -3.008 1.324 6.133 -0.724 4.713 10.946 13.162
-73.971 -38.935 -38.136 -37.76 -5.853 -3.091 1.455 6.15 -0.537 4.526 10.975 12.915
-73.973 -38.94 -38.129 -37.746 -5.915 -3.166 1.582 6.166 -0.353 4.34 11.001 12.684
-73.974 -38.945 -38.122 -37.734 -5.973 -3.234 1.703 6.18 -0.173 4.157 11.027 12.469
-73.975 -38.95 -38.116 -37.723 -6.024 -3.294 1.816 6.193 0.002 3.98 11.05 12.272
-73.976 -38.954 -38.111 -37.713 -6.069 -3.346 1.918 6.204 0.169 3.811 11.071 12.096
-73.977 -38.957 -38.106 -37.704 -6.108 -3.389 2.01 6.214 0.325 3.653 11.091 11.941
-73.978 -38.96 -38.102 -37.697 -6.139 -3.425 2.087 6.222 0.466 3.511 11.11 11.809
-73.978 -38.962 -38.1 -37.691 -6.164 -3.453 2.15 6.228 0.585 3.389 11.127 11.702
-73.979 -38.963 -38.098 -37.688 -6.182 -3.473 2.195 6.232 0.678 3.295 11.141 11.623
-73.979 -38.964 -38.096 -37.686 -6.193 -3.486 2.223 6.235 0.737 3.235 11.15 11.573
-73.979 -38.965 -38.096 -37.685 -6.197 -3.49 2.232 6.236 0.757 3.215 11.154 11.556
-73.979 -38.964 -38.096 -37.685 -6.196 -3.488 0.743 6.224 2.235 3.213 11.166 11.563
-73.98 -38.961 -38.095 -37.685 -6.195 -3.484 0.701 6.188 2.245 3.208 11.202 11.581
-73.98 -38.956 -38.093 -37.685 -6.192 -3.476 0.635 6.129 2.26 3.199 11.26 11.611
-73.981 -38.949 -38.091 -37.685 -6.189 -3.465 0.546 6.048 2.277 3.187 11.341 11.654
-73.982 -38.94 -38.087 -37.684 -6.186 -3.452 0.439 5.947 2.294 3.173 11.444 11.708
-73.983 -38.93 -38.084 -37.684 -6.182 -3.435 0.317 5.826 2.308 3.155 11.567 11.774
-73.984 -38.917 -38.08 -37.684 -6.179 -3.416 0.183 5.689 2.318 3.134 11.71 11.85
-73.986 -38.903 -38.075 -37.684 -6.176 -3.393 0.041 5.537 2.323 3.111 11.871 11.938
-73.988 -38.887 -38.07 -37.684 -6.174 -3.368 -0.107 5.372 2.323 3.085 12.048 12.035
-73.99 -38.869 -38.064 -37.684 -6.174 -3.34 -0.258 5.195 2.317 3.058 12.242 12.143
-73.992 -38.85 -38.057 -37.684 -6.176 -3.309 -0.412 5.009 2.306 3.029 12.449 12.26
