-73.613 -38.325 -37.877 -37.796 -3.843 -4.733 0.736 3.223 5.595 7.84 10.193 11.436
-73.613 -38.335 -37.865 -37.795 -3.923 -4.816 0.936 3.411 5.595 7.632 10.25 11.453
-73.613 -38.345 -37.854 -37.794 -3.997 -4.896 1.137 3.595 5.594 7.424 10.316 11.467
-73.613 -38.355 -37.844 -37.793 -4.066 -4.971 1.337 3.773 5.594 7.216 10.39 11.479
-73.613 -38.364 -37.835 -37.792 -4.129 -5.04 1.535 3.942 5.593 7.009 10.473 11.487
-73.613 -38.372 -37.826 -37.792 -4.186 -5.104 1.731 4.101 5.593 6.804 10.565 11.494
-73.613 -38.379 -37.818 -37.791 -4.238 -5.162 1.922 4.249 5.592 6.605 10.667 11.499
-73.613 -38.385 -37.811 -37.791 -4.283 -5.214 2.108 4.383 5.592 6.413 10.777 11.502
-73.613 -38.391 -37.806 -37.79 -4.322 -5.259 2.284 4.503 5.591 6.229 10.896 11.504
-73.613 -38.395 -37.8 -37.789 -4.356 -5.298 2.449 4.607 5.591 6.059 11.022 11.506
-73.613 -38.399 -37.796 -37.789 -4.383 -5.33 2.597 4.693 5.591 5.906 11.15 11.507
-73.613 -38.402 -37.793 -37.789 -4.404 -5.355 2.723 4.761 5.591 5.776 11.277 11.508
-73.613 -38.405 -37.791 -37.789 -4.42 -5.373 2.82 4.81 5.59 5.676 11.391 11.508
-73.613 -38.406 -37.789 -37.789 -4.429 -5.383 2.882 4.839 5.59 5.612 11.476 11.508
-73.613 -38.406 -37.789 -37.789 -4.432 -5.387 2.903 4.849 5.59 5.59 11.508 12.531
