-15.6998 -15.6998 -6.2528 -6.2528 -4.5138 -4.5138 -2.5918 -2.5918
-15.6088 -15.6088 -6.3948 -6.3948 -4.6358 -4.6358 -2.4648 -2.4648
-15.5178 -15.5178 -6.5338 -6.5338 -4.7578 -4.7578 -2.3368 -2.3368
-15.4258 -15.4258 -6.6678 -6.6678 -4.8778 -4.8778 -2.2078 -2.2078
-15.3338 -15.3338 -6.7968 -6.7968 -4.9978 -4.9978 -2.0778 -2.0778
-15.2428 -15.2428 -6.9218 -6.9218 -5.1168 -5.1168 -1.9468 -1.9468
-15.1518 -15.1518 -7.0418 -7.0418 -5.2348 -5.2348 -1.8168 -1.8168
-15.0608 -15.0608 -7.1558 -7.1558 -5.3518 -5.3518 -1.6858 -1.6858
-14.9718 -14.9718 -7.2638 -7.2638 -5.4668 -5.4668 -1.5568 -1.5568
-14.8848 -14.8848 -7.3658 -7.3658 -5.5808 -5.5808 -1.4288 -1.4288
-14.7988 -14.7988 -7.4608 -7.4608 -5.6928 -5.6928 -1.3018 -1.3018
-14.7158 -14.7158 -7.5498 -7.5498 -5.8038 -5.8038 -1.1778 -1.1778
-14.6348 -14.6348 -7.6308 -7.6308 -5.9118 -5.9118 -1.0568 -1.0568
-14.5578 -14.5578 -7.7038 -7.7038 -6.0188 -6.0188 -0.9378 -0.9378
-14.4828 -14.4828 -7.7698 -7.7698 -6.1238 -6.1238 -0.8238 -0.8238
-14.4128 -14.4128 -7.8278 -7.8278 -6.2258 -6.2258 -0.7148 -0.7148
-14.3468 -14.3468 -7.8768 -7.8768 -6.3258 -6.3258 -0.6108 -0.6108
-14.2848 -14.2848 -7.9168 -7.9168 -6.4238 -6.4238 -0.5128 -0.5128
-14.2288 -14.2288 -7.9478 -7.9478 -6.5178 -6.5178 -0.4218 -0.4218
-14.1768 -14.1768 -7.9708 -7.9708 -6.6088 -6.6088 -0.3378 -0.3378
-14.1308 -14.1308 -7.9848 -7.9848 -6.6968 -6.6968 -0.2628 -0.2628
-14.0898 -14.0898 -7.9908 -7.9908 -6.7808 -6.7808 -0.1958 -0.1958
-14.0548 -14.0548 -7.9898 -7.9898 -6.8588 -6.8588 -0.1368 -0.1368
-14.0258 -14.0258 -7.9818 -7.9818 -6.9318 -6.9318 -0.0878 -0.0878
-14.0028 -14.0028 -7.9688 -7.9688 -6.9968 -6.9968 -0.0488 -0.0488
-13.9848 -13.9848 -7.9528 -7.9528 -7.0528 -7.0528 -0.0178 -0.0178
-13.9728 -13.9728 -7.9368 -7.9368 -7.0968 -7.0968 0.0032 0.0032
-13.9648 -13.9648 -7.9248 -7.9248 -7.1258 -7.1258 0.0152 0.0152
-13.9628 -13.9628 -7.9198 -7.9198 -7.1358 -7.1358 0.0192 0.0192
-13.9628 -13.9628 -7.9198 -7.9198 -7.1358 -7.1358 0.0192 0.0192
-13.9648 -13.9648 -7.9258 -7.9258 -7.1248 -7.1248 0.0152 0.0152
-13.9718 -13.9718 -7.9438 -7.9438 -7.0898 -7.0898 0.0042 0.0042
-13.9828 -13.9828 -7.9728 -7.9728 -7.0338 -7.0338 -0.0138 -0.0138
-13.9978 -13.9978 -8.0108 -8.0108 -6.9598 -6.9598 -0.0388 -0.0388
-14.0148 -14.0148 -8.0538 -8.0538 -6.8708 -6.8708 -0.0678 -0.0678
-14.0358 -14.0358 -8.1008 -8.1008 -6.7698 -6.7698 -0.1018 -0.1018
-14.0578 -14.0578 -8.1498 -8.1498 -6.6588 -6.6588 -0.1388 -0.1388
-14.0828 -14.0828 -8.2008 -8.2008 -6.5408 -6.5408 -0.1788 -0.1788
-14.1088 -14.1088 -8.2508 -8.2508 -6.4158 -6.4158 -0.2208 -0.2208
-14.1358 -14.1358 -8.2998 -8.2998 -6.2858 -6.2858 -0.2638 -0.2638
-14.1638 -14.1638 -8.3488 -8.3488 -6.1518 -6.1518 -0.3088 -0.3088
-14.1928 -14.1928 -8.3958 -8.3958 -6.0148 -6.0148 -0.3538 -0.3538
-14.2218 -14.2218 -8.4418 -8.4418 -5.8768 -5.8768 -0.3988 -0.3988
-14.2498 -14.2498 -8.4848 -8.4848 -5.7378 -5.7378 -0.4428 -0.4428
-14.2778 -14.2778 -8.5268 -8.5268 -5.5988 -5.5988 -0.4868 -0.4868
-14.3058 -14.3058 -8.5668 -8.5668 -5.4608 -5.4608 -0.5288 -0.5288
-14.3328 -14.3328 -8.6048 -8.6048 -5.3248 -5.3248 -0.5708 -0.5708
-14.3588 -14.3588 -8.6398 -8.6398 -5.1918 -5.1918 -0.6098 -0.6098
-14.3838 -14.3838 -8.6728 -8.6728 -5.0628 -5.0628 -0.6478 -0.6478
-14.4068 -14.4068 -8.7038 -8.7038 -4.9378 -4.9378 -0.6828 -0.6828
-14.4288 -14.4288 -8.7318 -8.7318 -4.8188 -4.8188 -0.7168 -0.7168
-14.4498 -14.4498 -8.7578 -8.7578 -4.7058 -4.7058 -0.7468 -0.7468
-14.4688 -14.4688 -8.7818 -8.7818 -4.6008 -4.6008 -0.7758 -0.7758
